sample,t0,offset
5_8_70_75,1.541312558580131e-09,0.015998459557261906
5_8_70_80,1.5406762552474007e-09,0.0158195374009047
5_8_70_85,1.5402805028050283e-09,0.015819701628967106
5_8_70_90,1.5421644822508828e-09,0.016241512791817642
5_8_70_95,1.541097695825443e-09,0.015937159361827342
5_8_75_80,1.5409943897418774e-09,0.0159076862075743
5_8_75_85,1.5402805028050283e-09,0.015819701628967106
5_8_75_90,1.5422355839720016e-09,0.016261798063718986
5_8_75_95,1.541097695825443e-09,0.015937159361827342
5_8_80_85,1.5414232475658091e-09,0.01603003904838582
5_8_80_90,1.5405765623312798e-09,0.015819578771147043
5_8_80_95,1.5403429943390344e-09,0.015819675696433406
5_8_85_90,1.5407884078840792e-09,0.015848919725885265
5_8_85_95,1.541097695825443e-09,0.015937159361827342
5_8_90_95,1.5420814359658748e-09,0.016217819744092813
5_12_16_20,1.5392312660500343e-09,0.015820137037825775
5_12_16_24,1.5407305406387396e-09,0.015832410240778225
5_12_16_28,1.5407305406387396e-09,0.015832410240778225
5_12_16_32,1.540147420666126e-09,0.015819756854960596
5_12_16_36,1.5407305406387396e-09,0.015832410240778225
5_12_16_40,1.540647426676287e-09,0.01581954936409144
5_12_16_45,1.5411287749241129e-09,0.015946026207201036
5_12_16_50,1.5395130617972846e-09,0.01582002009914238
5_12_16_55,1.5401826290990186e-09,0.015819742244279535
5_12_16_60,1.5407305406387396e-09,0.015832410240778225
5_12_16_65,1.5395642956429561e-09,0.01581999883828763
5_12_16_70,1.5407305406387396e-09,0.015832410240778225
5_12_16_75,1.5407305406387396e-09,0.015832410240778225
5_12_16_80,1.5407771047407442e-09,0.015845694946902654
5_12_16_85,1.5407305406387396e-09,0.015832410240778225
5_12_16_90,1.539926114412659e-09,0.015819848691910443
5_12_16_95,1.5407305406387396e-09,0.015832410240778225
5_12_20_24,1.5392312660500343e-09,0.015820137037825775
5_12_20_28,1.5392312660500343e-09,0.015820137037825775
5_12_20_32,1.5392312660500343e-09,0.015820137037825775
5_12_20_36,1.5392312660500343e-09,0.015820137037825775
5_12_20_40,1.540647426676287e-09,0.01581954936409144
5_12_20_45,1.5387548572455424e-09,0.01582033473640317
5_12_20_50,1.539979854343998e-09,0.015819826391088383
5_12_20_55,1.54069481603907e-09,0.015822218037179453
5_12_20_60,1.5392312660500343e-09,0.015820137037825775
5_12_20_65,1.5396495934656316e-09,0.015819963441674387
5_12_20_70,1.5392312660500343e-09,0.015820137037825775
5_12_20_75,1.5392312660500343e-09,0.015820137037825775
5_12_20_80,1.538914520458336e-09,0.015820268479882035
5_12_20_85,1.5392312660500343e-09,0.015820137037825775
5_12_20_90,1.539917257758436e-09,0.015819852367215996
5_12_20_95,1.5392312660500343e-09,0.015820137037825775
5_12_24_28,1.5407305406387396e-09,0.015832410240778225
5_12_24_32,1.540147420666126e-09,0.015819756854960596
5_12_24_36,1.5407305406387396e-09,0.015832410240778225
5_12_24_40,1.540647426676287e-09,0.01581954936409144
5_12_24_45,1.5411287749241129e-09,0.015946026207201036
5_12_24_50,1.5395130617972846e-09,0.01582002009914238
5_12_24_55,1.5401826290990186e-09,0.015819742244279535
5_12_24_60,1.5407305406387396e-09,0.015832410240778225
5_12_24_65,1.5395642956429561e-09,0.01581999883828763
5_12_24_70,1.5407305406387396e-09,0.015832410240778225
5_12_24_75,1.5407305406387396e-09,0.015832410240778225
5_12_24_80,1.5407771047407442e-09,0.015845694946902654
5_12_24_85,1.5407305406387396e-09,0.015832410240778225
5_12_24_90,1.539926114412659e-09,0.015819848691910443
5_12_24_95,1.5407305406387396e-09,0.015832410240778225
5_12_28_32,1.540147420666126e-09,0.015819756854960596
5_12_28_36,1.5407305406387396e-09,0.015832410240778225
5_12_28_40,1.540647426676287e-09,0.01581954936409144
5_12_28_45,1.5411287749241129e-09,0.015946026207201036
5_12_28_50,1.5395130617972846e-09,0.01582002009914238
5_12_28_55,1.5401826290990186e-09,0.015819742244279535
5_12_28_60,1.5407305406387396e-09,0.015832410240778225
5_12_28_65,1.5395642956429561e-09,0.01581999883828763
5_12_28_70,1.5407305406387396e-09,0.015832410240778225
5_12_28_75,1.5407305406387396e-09,0.015832410240778225
5_12_28_80,1.5407771047407442e-09,0.015845694946902654
5_12_28_85,1.5407305406387396e-09,0.015832410240778225
5_12_28_90,1.539926114412659e-09,0.015819848691910443
5_12_28_95,1.5407305406387396e-09,0.015832410240778225
5_12_32_36,1.540147420666126e-09,0.015819756854960596
5_12_32_40,1.540647426676287e-09,0.01581954936409144
5_12_32_45,1.5398865776536557e-09,0.01581986509874617
5_12_32_50,1.5409499004080953e-09,0.01589499343138993
5_12_32_55,1.539286809029707e-09,0.0158201139887806
5_12_32_60,1.540147420666126e-09,0.015819756854960596
5_12_32_65,1.5407813138737449e-09,0.015846895809639095
5_12_32_70,1.540147420666126e-09,0.015819756854960596
5_12_32_75,1.540147420666126e-09,0.015819756854960596
5_12_32_80,1.5399115122464358e-09,0.015819854751469895
5_12_32_85,1.540147420666126e-09,0.015819756854960596
5_12_32_90,1.5412375982345683e-09,0.01597707342247317
5_12_32_95,1.540147420666126e-09,0.015819756854960596
5_12_36_40,1.540647426676287e-09,0.01581954936409144
5_12_36_45,1.5411287749241129e-09,0.015946026207201036
5_12_36_50,1.5395130617972846e-09,0.01582002009914238
5_12_36_55,1.5401826290990186e-09,0.015819742244279535
5_12_36_60,1.5407305406387396e-09,0.015832410240778225
5_12_36_65,1.5395642956429561e-09,0.01581999883828763
5_12_36_70,1.5407305406387396e-09,0.015832410240778225
5_12_36_75,1.5407305406387396e-09,0.015832410240778225
5_12_36_80,1.5407771047407442e-09,0.015845694946902654
5_12_36_85,1.5407305406387396e-09,0.015832410240778225
5_12_36_90,1.539926114412659e-09,0.015819848691910443
5_12_36_95,1.5407305406387396e-09,0.015832410240778225
5_12_40_45,1.5396961848406362e-09,0.01581994410733698
5_12_40_50,1.5412960796274628e-09,0.015993758123453265
5_12_40_55,1.5394623693711688e-09,0.01582004113532066
5_12_40_60,1.540647426676287e-09,0.01581954936409144
5_12_40_65,1.5406380124407302e-09,0.01581955327078033
5_12_40_70,1.540647426676287e-09,0.01581954936409144
5_12_40_75,1.540647426676287e-09,0.01581954936409144
5_12_40_80,1.5401173001629004e-09,0.015819769354269132
5_12_40_85,1.540647426676287e-09,0.01581954936409144
5_12_40_90,1.5407864280663005e-09,0.01584835488524112
5_12_40_95,1.540647426676287e-09,0.01581954936409144
5_12_45_50,1.5411287749241129e-09,0.015946026207201036
5_12_45_55,1.5411287749241129e-09,0.015946026207201036
5_12_45_60,1.5411287749241129e-09,0.015946026207201036
5_12_45_65,1.5395642956429561e-09,0.01581999883828763
5_12_45_70,1.5411287749241129e-09,0.015946026207201036
5_12_45_75,1.5411287749241129e-09,0.015946026207201036
5_12_45_80,1.5411287749241129e-09,0.015946026207201036
5_12_45_85,1.5411287749241129e-09,0.015946026207201036
5_12_45_90,1.539926114412659e-09,0.015819848691910443
5_12_45_95,1.5411287749241129e-09,0.015946026207201036
5_12_50_55,1.5401826290990186e-09,0.015819742244279535
5_12_50_60,1.5395130617972846e-09,0.01582002009914238
5_12_50_65,1.5395642956429561e-09,0.01581999883828763
5_12_50_70,1.5395130617972846e-09,0.01582002009914238
5_12_50_75,1.5395130617972846e-09,0.01582002009914238
5_12_50_80,1.5407771047407442e-09,0.015845694946902654
5_12_50_85,1.5395130617972846e-09,0.01582002009914238
5_12_50_90,1.539926114412659e-09,0.015819848691910443
5_12_50_95,1.5395130617972846e-09,0.01582002009914238
5_12_55_60,1.5401826290990186e-09,0.015819742244279535
5_12_55_65,1.5395642956429561e-09,0.01581999883828763
5_12_55_70,1.5401826290990186e-09,0.015819742244279535
5_12_55_75,1.5401826290990186e-09,0.015819742244279535
5_12_55_80,1.5407771047407442e-09,0.015845694946902654
5_12_55_85,1.5401826290990186e-09,0.015819742244279535
5_12_55_90,1.539926114412659e-09,0.015819848691910443
5_12_55_95,1.5401826290990186e-09,0.015819742244279535
5_12_60_65,1.5395642956429561e-09,0.01581999883828763
5_12_60_70,1.5407305406387396e-09,0.015832410240778225
5_12_60_75,1.5407305406387396e-09,0.015832410240778225
5_12_60_80,1.5407771047407442e-09,0.015845694946902654
5_12_60_85,1.5407305406387396e-09,0.015832410240778225
5_12_60_90,1.539926114412659e-09,0.015819848691910443
5_12_60_95,1.5407305406387396e-09,0.015832410240778225
5_12_65_70,1.5395642956429561e-09,0.01581999883828763
5_12_65_75,1.5395642956429561e-09,0.01581999883828763
5_12_65_80,1.5395642956429561e-09,0.01581999883828763
5_12_65_85,1.5395642956429561e-09,0.01581999883828763
5_12_65_90,1.539926114412659e-09,0.015819848691910443
5_12_65_95,1.5395642956429561e-09,0.01581999883828763
5_12_70_75,1.5407305406387396e-09,0.015832410240778225
5_12_70_80,1.5407771047407442e-09,0.015845694946902654
5_12_70_85,1.5407305406387396e-09,0.015832410240778225
5_12_70_90,1.539926114412659e-09,0.015819848691910443
5_12_70_95,1.5407305406387396e-09,0.015832410240778225
5_12_75_80,1.5407771047407442e-09,0.015845694946902654
5_12_75_85,1.5407305406387396e-09,0.015832410240778225
5_12_75_90,1.539926114412659e-09,0.015819848691910443
5_12_75_95,1.5407305406387396e-09,0.015832410240778225
5_12_80_85,1.5407771047407442e-09,0.015845694946902654
5_12_80_90,1.539926114412659e-09,0.015819848691910443
5_12_80_95,1.5407771047407442e-09,0.015845694946902654
5_12_85_90,1.539926114412659e-09,0.015819848691910443
5_12_85_95,1.5407305406387396e-09,0.015832410240778225
5_12_90_95,1.539926114412659e-09,0.015819848691910443
5_16_20_24,1.5392312660500343e-09,0.015820137037825775
5_16_20_28,1.5392312660500343e-09,0.015820137037825775
5_16_20_32,1.5392312660500343e-09,0.015820137037825775
5_16_20_36,1.5392312660500343e-09,0.015820137037825775
5_16_20_40,1.540647426676287e-09,0.01581954936409144
5_16_20_45,1.5413789794463603e-09,0.016017409384497965
5_16_20_50,1.539979854343998e-09,0.015819826391088383
5_16_20_55,1.54069481603907e-09,0.015822218037179453
5_16_20_60,1.5392312660500343e-09,0.015820137037825775
5_16_20_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_70,1.5392312660500343e-09,0.015820137037825775
5_16_20_75,1.5392312660500343e-09,0.015820137037825775
5_16_20_80,1.538914520458336e-09,0.015820268479882035
5_16_20_85,1.5392312660500343e-09,0.015820137037825775
5_16_20_90,1.539917257758436e-09,0.015819852367215996
5_16_20_95,1.5392312660500343e-09,0.015820137037825775
5_16_24_28,1.5404496661128229e-09,0.015819631430127393
5_16_24_32,1.540147420666126e-09,0.015819756854960596
5_16_24_36,1.5404496661128229e-09,0.015819631430127393
5_16_24_40,1.540647426676287e-09,0.01581954936409144
5_16_24_45,1.5409111899199803e-09,0.01588394935588106
5_16_24_50,1.5392891181437068e-09,0.01582011303055198
5_16_24_55,1.5399473368471064e-09,0.01581983988509356
5_16_24_60,1.5404496661128229e-09,0.015819631430127393
5_16_24_65,1.5393783796423825e-09,0.01582007598910532
5_16_24_70,1.5404496661128229e-09,0.015819631430127393
5_16_24_75,1.5404496661128229e-09,0.015819631430127393
5_16_24_80,1.5405317366304977e-09,0.015819597372770687
5_16_24_85,1.5404496661128229e-09,0.015819631430127393
5_16_24_90,1.5396968333319696e-09,0.015819943838228163
5_16_24_95,1.5404496661128229e-09,0.015819631430127393
5_16_28_32,1.540147420666126e-09,0.015819756854960596
5_16_28_36,1.5404496661128229e-09,0.015819631430127393
5_16_28_40,1.540647426676287e-09,0.01581954936409144
5_16_28_45,1.5409111899199803e-09,0.01588394935588106
5_16_28_50,1.5392891181437068e-09,0.01582011303055198
5_16_28_55,1.5399473368471064e-09,0.01581983988509356
5_16_28_60,1.5404496661128229e-09,0.015819631430127393
5_16_28_65,1.5393783796423825e-09,0.01582007598910532
5_16_28_70,1.5404496661128229e-09,0.015819631430127393
5_16_28_75,1.5404496661128229e-09,0.015819631430127393
5_16_28_80,1.5405317366304977e-09,0.015819597372770687
5_16_28_85,1.5404496661128229e-09,0.015819631430127393
5_16_28_90,1.5396968333319696e-09,0.015819943838228163
5_16_28_95,1.5404496661128229e-09,0.015819631430127393
5_16_32_36,1.540147420666126e-09,0.015819756854960596
5_16_32_40,1.540647426676287e-09,0.01581954936409144
5_16_32_45,1.5398865776536557e-09,0.01581986509874617
5_16_32_50,1.5409499004080953e-09,0.01589499343138993
5_16_32_55,1.539286809029707e-09,0.0158201139887806
5_16_32_60,1.540147420666126e-09,0.015819756854960596
5_16_32_65,1.5407813138737449e-09,0.015846895809639095
5_16_32_70,1.540147420666126e-09,0.015819756854960596
5_16_32_75,1.540147420666126e-09,0.015819756854960596
5_16_32_80,1.5399115122464358e-09,0.015819854751469895
5_16_32_85,1.540147420666126e-09,0.015819756854960596
5_16_32_90,1.5412375982345683e-09,0.01597707342247317
5_16_32_95,1.540147420666126e-09,0.015819756854960596
5_16_36_40,1.540647426676287e-09,0.01581954936409144
5_16_36_45,1.5409111899199803e-09,0.01588394935588106
5_16_36_50,1.5392891181437068e-09,0.01582011303055198
5_16_36_55,1.5399473368471064e-09,0.01581983988509356
5_16_36_60,1.5404496661128229e-09,0.015819631430127393
5_16_36_65,1.5393783796423825e-09,0.01582007598910532
5_16_36_70,1.5404496661128229e-09,0.015819631430127393
5_16_36_75,1.5404496661128229e-09,0.015819631430127393
5_16_36_80,1.5405317366304977e-09,0.015819597372770687
5_16_36_85,1.5404496661128229e-09,0.015819631430127393
5_16_36_90,1.5396968333319696e-09,0.015819943838228163
5_16_36_95,1.5404496661128229e-09,0.015819631430127393
5_16_40_45,1.5396961848406362e-09,0.01581994410733698
5_16_40_50,1.5412960796274628e-09,0.015993758123453265
5_16_40_55,1.5394623693711688e-09,0.01582004113532066
5_16_40_60,1.540647426676287e-09,0.01581954936409144
5_16_40_65,1.5406380124407302e-09,0.01581955327078033
5_16_40_70,1.540647426676287e-09,0.01581954936409144
5_16_40_75,1.540647426676287e-09,0.01581954936409144
5_16_40_80,1.5401173001629004e-09,0.015819769354269132
5_16_40_85,1.540647426676287e-09,0.01581954936409144
5_16_40_90,1.5407864280663005e-09,0.01584835488524112
5_16_40_95,1.540647426676287e-09,0.01581954936409144
5_16_45_50,1.5409111899199803e-09,0.01588394935588106
5_16_45_55,1.5409111899199803e-09,0.01588394935588106
5_16_45_60,1.5409111899199803e-09,0.01588394935588106
5_16_45_65,1.5393783796423825e-09,0.01582007598910532
5_16_45_70,1.5409111899199803e-09,0.01588394935588106
5_16_45_75,1.5409111899199803e-09,0.01588394935588106
5_16_45_80,1.5409111899199803e-09,0.01588394935588106
5_16_45_85,1.5409111899199803e-09,0.01588394935588106
5_16_45_90,1.5396968333319696e-09,0.015819943838228163
5_16_45_95,1.5409111899199803e-09,0.01588394935588106
5_16_50_55,1.5399473368471064e-09,0.01581983988509356
5_16_50_60,1.5414077070063631e-09,0.016025605337514966
5_16_50_65,1.5393783796423825e-09,0.01582007598910532
5_16_50_70,1.5414077070063631e-09,0.016025605337514966
5_16_50_75,1.5414077070063631e-09,0.016025605337514966
5_16_50_80,1.5405317366304977e-09,0.015819597372770687
5_16_50_85,1.5414077070063631e-09,0.016025605337514966
5_16_50_90,1.5396968333319696e-09,0.015819943838228163
5_16_50_95,1.5414077070063631e-09,0.016025605337514966
5_16_55_60,1.5399473368471064e-09,0.01581983988509356
5_16_55_65,1.5393783796423825e-09,0.01582007598910532
5_16_55_70,1.5399473368471064e-09,0.01581983988509356
5_16_55_75,1.5399473368471064e-09,0.01581983988509356
5_16_55_80,1.5405317366304977e-09,0.015819597372770687
5_16_55_85,1.5399473368471064e-09,0.01581983988509356
5_16_55_90,1.5396968333319696e-09,0.015819943838228163
5_16_55_95,1.5399473368471064e-09,0.01581983988509356
5_16_60_65,1.5393783796423825e-09,0.01582007598910532
5_16_60_70,1.5404496661128229e-09,0.015819631430127393
5_16_60_75,1.5404496661128229e-09,0.015819631430127393
5_16_60_80,1.5405317366304977e-09,0.015819597372770687
5_16_60_85,1.5404496661128229e-09,0.015819631430127393
5_16_60_90,1.5396968333319696e-09,0.015819943838228163
5_16_60_95,1.5404496661128229e-09,0.015819631430127393
5_16_65_70,1.5393783796423825e-09,0.01582007598910532
5_16_65_75,1.5393783796423825e-09,0.01582007598910532
5_16_65_80,1.5393783796423825e-09,0.01582007598910532
5_16_65_85,1.5393783796423825e-09,0.01582007598910532
5_16_65_90,1.5396968333319696e-09,0.015819943838228163
5_16_65_95,1.5393783796423825e-09,0.01582007598910532
5_16_70_75,1.5404496661128229e-09,0.015819631430127393
5_16_70_80,1.5405317366304977e-09,0.015819597372770687
5_16_70_85,1.5404496661128229e-09,0.015819631430127393
5_16_70_90,1.5396968333319696e-09,0.015819943838228163
5_16_70_95,1.5404496661128229e-09,0.015819631430127393
5_16_75_80,1.5405317366304977e-09,0.015819597372770687
5_16_75_85,1.5404496661128229e-09,0.015819631430127393
5_16_75_90,1.5396968333319696e-09,0.015819943838228163
5_16_75_95,1.5404496661128229e-09,0.015819631430127393
5_16_80_85,1.5405317366304977e-09,0.015819597372770687
5_16_80_90,1.5396968333319696e-09,0.015819943838228163
5_16_80_95,1.5405317366304977e-09,0.015819597372770687
5_16_85_90,1.5396968333319696e-09,0.015819943838228163
5_16_85_95,1.5404496661128229e-09,0.015819631430127393
5_16_90_95,1.5396968333319696e-09,0.015819943838228163
5_20_24_28,1.5392312660500343e-09,0.015820137037825775
5_20_24_32,1.5392312660500343e-09,0.015820137037825775
5_20_24_36,1.5392312660500343e-09,0.015820137037825775
5_20_24_40,1.540647426676287e-09,0.01581954936409144
5_20_24_45,1.5413789794463603e-09,0.016017409384497965
5_20_24_50,1.539979854343998e-09,0.015819826391088383
5_20_24_55,1.54069481603907e-09,0.015822218037179453
5_20_24_60,1.5392312660500343e-09,0.015820137037825775
5_20_24_65,1.5396495934656316e-09,0.015819963441674387
5_20_24_70,1.5392312660500343e-09,0.015820137037825775
5_20_24_75,1.5392312660500343e-09,0.015820137037825775
5_20_24_80,1.541329595114133e-09,0.016003320068639835
5_20_24_85,1.5392312660500343e-09,0.015820137037825775
5_20_24_90,1.539917257758436e-09,0.015819852367215996
5_20_24_95,1.5392312660500343e-09,0.015820137037825775
5_20_28_32,1.5392312660500343e-09,0.015820137037825775
5_20_28_36,1.5392312660500343e-09,0.015820137037825775
5_20_28_40,1.540647426676287e-09,0.01581954936409144
5_20_28_45,1.5413789794463603e-09,0.016017409384497965
5_20_28_50,1.539979854343998e-09,0.015819826391088383
5_20_28_55,1.54069481603907e-09,0.015822218037179453
5_20_28_60,1.5392312660500343e-09,0.015820137037825775
5_20_28_65,1.5396495934656316e-09,0.015819963441674387
5_20_28_70,1.5392312660500343e-09,0.015820137037825775
5_20_28_75,1.5392312660500343e-09,0.015820137037825775
