sample,t0,offset
5_16_20_28_75_95,1.5392312660500343e-09,0.015820137037825775
5_16_20_28_80_85,1.538914520458336e-09,0.015820268479882035
5_16_20_28_80_90,1.539917257758436e-09,0.015819852367215996
5_16_20_28_80_95,1.538914520458336e-09,0.015820268479882035
5_16_20_28_85_90,1.539917257758436e-09,0.015819852367215996
5_16_20_28_85_95,1.5392312660500343e-09,0.015820137037825775
5_16_20_28_90_95,1.539917257758436e-09,0.015819852367215996
5_16_20_32_36_40,1.540647426676287e-09,0.01581954936409144
5_16_20_32_36_45,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_36_50,1.539979854343998e-09,0.015819826391088383
5_16_20_32_36_55,1.54069481603907e-09,0.015822218037179453
5_16_20_32_36_60,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_36_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_36_70,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_36_75,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_36_80,1.538914520458336e-09,0.015820268479882035
5_16_20_32_36_85,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_36_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_36_95,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_40_45,1.5396961848406362e-09,0.01581994410733698
5_16_20_32_40_50,1.5387247104794278e-09,0.015820347246610238
5_16_20_32_40_55,1.5394623693711688e-09,0.01582004113532066
5_16_20_32_40_60,1.540647426676287e-09,0.01581954936409144
5_16_20_32_40_65,1.5406380124407302e-09,0.01581955327078033
5_16_20_32_40_70,1.540647426676287e-09,0.01581954936409144
5_16_20_32_40_75,1.540647426676287e-09,0.01581954936409144
5_16_20_32_40_80,1.5401173001629004e-09,0.015819769354269132
5_16_20_32_40_85,1.540647426676287e-09,0.01581954936409144
5_16_20_32_40_90,1.5407864280663005e-09,0.01584835488524112
5_16_20_32_40_95,1.540647426676287e-09,0.01581954936409144
5_16_20_32_45_50,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_45_55,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_45_60,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_45_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_45_70,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_45_75,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_45_80,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_45_85,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_45_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_45_95,1.5387548572455424e-09,0.01582033473640317
5_16_20_32_50_55,1.54069481603907e-09,0.015822218037179453
5_16_20_32_50_60,1.539979854343998e-09,0.015819826391088383
5_16_20_32_50_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_50_70,1.539979854343998e-09,0.015819826391088383
5_16_20_32_50_75,1.539979854343998e-09,0.015819826391088383
5_16_20_32_50_80,1.538914520458336e-09,0.015820268479882035
5_16_20_32_50_85,1.539979854343998e-09,0.015819826391088383
5_16_20_32_50_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_50_95,1.539979854343998e-09,0.015819826391088383
5_16_20_32_55_60,1.54069481603907e-09,0.015822218037179453
5_16_20_32_55_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_55_70,1.54069481603907e-09,0.015822218037179453
5_16_20_32_55_75,1.54069481603907e-09,0.015822218037179453
5_16_20_32_55_80,1.538914520458336e-09,0.015820268479882035
5_16_20_32_55_85,1.54069481603907e-09,0.015822218037179453
5_16_20_32_55_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_55_95,1.54069481603907e-09,0.015822218037179453
5_16_20_32_60_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_60_70,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_60_75,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_60_80,1.538914520458336e-09,0.015820268479882035
5_16_20_32_60_85,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_60_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_60_95,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_65_70,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_65_75,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_65_80,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_65_85,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_65_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_65_95,1.5396495934656316e-09,0.015819963441674387
5_16_20_32_70_75,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_70_80,1.538914520458336e-09,0.015820268479882035
5_16_20_32_70_85,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_70_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_70_95,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_75_80,1.538914520458336e-09,0.015820268479882035
5_16_20_32_75_85,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_75_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_75_95,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_80_85,1.538914520458336e-09,0.015820268479882035
5_16_20_32_80_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_80_95,1.538914520458336e-09,0.015820268479882035
5_16_20_32_85_90,1.539917257758436e-09,0.015819852367215996
5_16_20_32_85_95,1.5392312660500343e-09,0.015820137037825775
5_16_20_32_90_95,1.539917257758436e-09,0.015819852367215996
5_16_20_36_40_45,1.5396961848406362e-09,0.01581994410733698
5_16_20_36_40_50,1.5387247104794278e-09,0.015820347246610238
5_16_20_36_40_55,1.5394623693711688e-09,0.01582004113532066
5_16_20_36_40_60,1.540647426676287e-09,0.01581954936409144
5_16_20_36_40_65,1.5406380124407302e-09,0.01581955327078033
